item,cuisine,cholesterol,ash,carotene,vit_a,vit_e,thiamin,riboflavin,niacin,vit_c,calcium,potassium,magnesium,iron,zinc,selenium,copper,manganese,iodine,mono,poly,health_star,calories
Strange-Flavored Fresh Squid,Fujian cuisine,388.3333333333333,2.2600000000000002,3625.0,911.9899999999999,3.452,0.1447,0.41651666666666665,3.8637,12.6,69.56833333333334,277.53833333333336,70.41666666666667,3.6683333333333334,3.4045,84.38533333333334,0.0721,0.0983,1.8389999999999995,0.9086666666666666,1.9721666666666666,3,234.7748783333333
Zhoushan Mud Snails,Zhejiang cuisine,39.775,0.124,0.0,11.4,0.205875,0.014825,0.1443,1.08405,4.275,87.03,60.1825,87.2025,1.22975,4.835875,9.0875,0.71035,0.507,0.1725,0.0,0.02,4,66.722825
Steamed Black Carp,Jiangsu cuisine,48.480000000000004,0.036699999999999997,0.0,15.928,2.33733,0.1133,0.10987,5.1229,1.21,30.546,200.91500000000002,30.926,0.7885,0.6434300000000001,44.244,0.06821,0.07681,34.964,2.5664000000000002,2.7158,3,183.92053799999996
Jadeite Chicken Legs,Hunan cuisine,58.78333333333333,1.4833333333333334,0.0,240.86333333333334,3.8227283333333335,0.3231,0.428,9.145,38.5,88.1835,202.788,87.99983333333334,3.0249,1.6958216666666666,4.3950000000000005,0.14163499999999998,0.08597333333333333,2.654666666666667,0.5230666666666667,0.5379666666666666,4,375.98894449999995
Eight-Treasure Glutinous Rice Dongpo Knuckle,Zhejiang cuisine,30.526666666666667,0.18546666666666667,16.166666666666668,2.7159999999999997,0.5681533333333334,0.31972666666666666,0.08968666666666668,2.727866666666667,1.2366666666666666,7.9926666666666675,91.134,14.748,0.353,0.7291533333333334,6.4619333333333335,0.018520000000000005,0.04429333333333333,3.02,0.4466666666666667,0.2333333333333333,4,251.66923066666666
Sweet and Clear Lotus Seeds,Cantonese cuisine,0.0,1.710875,1.68,0.0,0.0,0.04241,0.02241,1.1548,1.33,29.2005,214.5185,61.7585,1.11445,0.74909,1.05785,0.346425,2.0998725,0.0,0.08565049190134201,0.06659170080120921,3,321.92105
Braised Qingbo Fish Fins,Anhui cuisine,139.38,0.010666666666666666,0.0,58.629999999999995,1.8121666666666665,0.05653333333333333,0.1384,4.011,0.86,100.97833333333334,254.56816666666668,61.99066666666667,1.8122833333333332,1.4012166666666666,47.75533333333333,0.11081999999999999,0.13423333333333334,0.066,0.0,0.5106666666666667,4,191.32786499999997
Yu Xiang Eggplant Pot,Fujian cuisine,29.68,1.0525,0.0,76.59,3.2717,0.2741,0.1742,9.63715,47.925000000000004,65.83,207.975,47.135,1.87825,0.82965,13.3,0.00695,0.0502,1.3285,0.9815,0.9305,5,148.3431175
Egg and Corn Soup,Jiangsu cuisine,308.88,0.0,0.0,123.552,1.02152,0.062079999999999996,0.14256000000000005,0.1536,0.0,30.868,72.99,5.88,1.1460000000000001,0.5958,7.5504,0.0852,0.02112,0.3,0.0,0.01,2,144.21299833333333
Li Hongzhang's Assorted Dish,Anhui cuisine,176.7733333333333,0.44,0.0,39.04066666666667,2.7565866666666667,0.3819966666666667,0.27979333333333334,11.245466666666667,4.532,112.30466666666666,373.02366666666666,83.85000000000001,6.0705,2.26635,63.16133333333334,0.15066666666666667,0.42778333333333335,22.959999999999997,2.367466666666667,1.7990666666666666,2,320.4577326666667
"Braised Shark's Fin in a ""Pouch"" Shape",Fujian cuisine,66.6,1.53125,0.0,19.25425,1.992945,0.35582,0.7791675,5.200249999999998,1.425,271.95525,237.54399999999998,21.394750000000002,1.992525,2.517875,8.47325,0.0059325,0.057955,0.23625000000000002,5.548,1.93475,2,570.63251625
Flavored Lamb Tenderloin,Hunan cuisine,168.66666666666666,0.122,2416.6666666666665,454.51500000000004,2.3257666666666665,0.1562838260040647,0.46901666666666664,10.079689347515243,4.3999999999999995,43.04978250508086,311.8571913002032,57.132418108689,6.5826573900609695,6.295178992432416,60.050631158384135,1.4305324056727635,0.13303954278404184,0.832,10.930666666666667,5.655333333333334,1,549.1438851699746
Teriyaki Cod,Zhejiang cuisine,88.0,2.03,0.0,14.633333333333333,1.6111000000000002,0.09546666666666666,0.0964,4.1253,6.016666666666667,24.933333333333334,404.8866666666667,51.51333333333333,0.38033333333333336,1.1253666666666666,50.156666666666666,0.0037,0.009166666666666667,330.04333333333335,0.6166666666666667,0.7696666666666667,5,177.7984733333333
Maggi Sautéed Chili Rings,Hunan cuisine,0.0,0.03833333333333334,36250.0,6091.68,1.3156333333333332,0.6816,1.7785333333333329,15.773066666666667,53.54666666666666,198.3183333333333,383.7266666666667,205.56500000000003,24.47733333333333,4.336733333333333,0.8901666666666667,0.71195,0.9568833333333333,0.3345,2.0455,7.7,3,340.34117833333335
Sunflower Bean Paste,Anhui cuisine,0.0,1.3499999999999999,1.5,118.82266666666668,3.6932733333333334,0.7511933333333333,0.23684666666666665,3.8534666666666664,69.34266666666666,60.995000000000005,298.576,104.67033333333335,3.9567333333333337,2.952393333333333,0.40009999999999996,0.21134666666666668,1.2317133333333332,0.11833333333333333,7.479,7.599,5,352.024295
Braised Goose Wings,Cantonese cuisine,91.0,0.0,0.0,21.0,0.0,0.12,0.51,4.6,0.0,10.0,320.0,23.0,3.3,2.6,0.0,0.15,0.01,0.0,3.6199968666436413,2.814481772299911,2,442.628
Braised Two Winters,Shandong cuisine,4.95,0.92,0.0,16.0425,1.00125,0.282,0.2138,7.16195,2.8625,15.58,154.2375,18.28,1.5175000000000005,0.6669,0.155,0.11005,0.1086,0.40750000000000003,0.0125,0.1155,5,143.690385
Chicken Porridge with Abalone,Jiangsu cuisine,215.73333333333335,0.0,0.0,27.799999999999997,12.88,0.4483333333333333,0.5385,17.891666666666666,3.3333333333333335,65.97466666666666,559.203,110.96133333333334,6.252766666666666,2.2102999999999997,0.5499999999999999,0.01624,0.1265,1.7653333333333332,0.8300000000000001,0.45166666666666666,2,490.73670833333335
Pepper Oil Bean Sprouts,Cantonese cuisine,0.0,1.096875,21.75,0.0,0.0,0.052075,0.06575,0.532,6.0,18.4625,71.2475,19.98,0.9655,0.40265,0.53375,0.11955,0.2306125,0.0,1.9513832166039402,1.51716498555865,3,127.643925
Sour and Spicy Ribbonfish,Hunan cuisine,60.666666666666664,0.41850000000000004,0.0,26.41333333333333,2.0898666666666665,0.046073333333333334,0.10667666666666666,2.0236,0.57,512.1086666666666,348.73466666666667,42.21066666666667,1.6822333333333335,2.75353,31.2026,0.15613333333333332,0.21522333333333332,4.461333333333333,3.3126666666666664,1.7010000000000003,3,234.36682566666664
Mushroom Stewed Tofu,Hunan cuisine,0.0,1.0874088390422396,0.0,0.16666666666666666,5.099864177762607,0.15086572587113106,0.12117806508274527,0.8705463816939103,0.8333333333333334,61.29222266847703,128.1980072334114,62.313811613678666,1.1968897498804127,0.7694766911850673,0.582563901255724,0.20522841938770917,0.45168373347421203,0.4059728812715144,1.330301470166944,2.6400529693629147,4,110.80730864513227
Twisted Kidney,Jiangsu cuisine,332.01666666666665,1.7428333333333335,0.0,101.01666666666667,3.1446,0.32605,3.3827833333333337,7.477,9.166666666666666,20.631666666666668,294.29083333333335,32.05833333333333,5.374916666666667,2.3496,167.17833333333334,0.0113,0.032683333333333335,10.235,2.581,2.202666666666667,3,327.05238
Braised Fish Slices,Shandong cuisine,38.666666666666664,0.7056666666666667,0.0,14.062333333333333,2.11566,0.15803999999999999,0.18544000000000002,3.0068,1.4863333333333333,33.400666666666666,124.52766666666668,24.552666666666667,0.5825333333333333,0.39790666666666663,16.266666666666666,0.0052,0.016319999999999998,13.935,1.5785333333333333,1.6004000000000003,5,139.12891066666663
Roasted Peppers with Enoki Mushrooms,Sichuan cuisine,0.0,3.0217375,22.81875,0.0,0.0,0.139745,0.1566775,3.227925,1.574375,6.257375,214.35375,26.839625,1.96925,0.756015,0.3579375,0.1492275,0.66643125,0.0,0.9959473690711023,0.7743309786396588,3,107.366119375
Eight-Treasure Mandarin Fish,Anhui cuisine,347.63000000000005,1.4795,0.0,139.20250000000001,2.2453000000000003,0.16256666666666666,0.2209833333333333,10.059833333333334,0.7825000000000001,101.34333333333332,399.46000000000004,56.458333333333336,2.06125,2.1643333333333334,39.418,0.18956666666666666,0.07071666666666666,2.6616666666666666,0.19166666666666665,0.9540000000000001,1,354.49037666666663
Scallops with Garlic,Fujian cuisine,26.24,0.305,1812.5,324.8,1.42145,0.0803,0.33649999999999997,1.894,9.85,65.515,197.695,28.585,5.9445,1.96655,35.64,0.175275,0.169025,90.38,1.1395,1.6075,4,109.7374475
Gold and Silver Fish Shred Rolls,Fujian cuisine,136.55333333333334,0.06966666666666667,0.0,44.14730237935557,5.011911023638037,0.24076780951547824,0.25139159520824145,8.998515237984153,5.5683333333333325,74.19483566992157,335.0860738047333,52.9648071351507,2.6629966660834756,2.1135264284395165,21.56251904748019,0.3609680475482317,0.488277547387854,2.7616666666666667,0.8046666666666668,1.1403333333333332,3,474.400477882859
Wrapped and Roasted Wild Rice Stem,Jiangsu cuisine,155.29,1.19,0.0,44.669333333333334,4.72746,0.09937333333333333,0.07678,1.2893000000000001,8.933333333333334,26.614,143.63066666666666,32.742333333333335,1.2212,1.25045,13.98753333333333,0.08572,0.53711,10.276,0.09999999999999999,0.12333333333333334,1,235.0389733333333
Sautéed Shredded Pork with Celery,Shandong cuisine,0.0,1.82135,0.0,23.7225,0.953845,0.084285,0.164515,1.0588,15.375,144.8105,55.133,18.017,1.0914,0.829485,2.1261,0.005415,0.025915,4.2055,0.9675,0.88725,5,97.899658
Fish Roe Braised Tofu,Sichuan cuisine,13.883333333333333,5.3933,47.11333333333334,5.5249999999999995,0.0,0.1002,0.09573666666666668,0.9951333333333333,1.3470000000000002,187.559,311.406,46.276,5.044933333333334,1.9042166666666667,9.917033333333334,0.3932366666666667,0.8312366666666667,2.466666666666667,3.114557650048009,2.4215119674854386,2,312.7820883333333
Tomato Pork Slices,Sichuan cuisine,27.5,2.0704,344.30875,2.5,0.0,0.26256875,0.11744125,3.124025,13.369125,24.995125,278.3005,24.49425,1.9107375,1.30871875,3.5256625,0.14291,0.1468975,0.0,1.5614480824215147,1.21399750559525,4,182.31368125
White Sauce Squid Slices,Zhejiang cuisine,660.3125,0.1125,0.0,29.9,3.315625,0.2865,1.20775,8.54375,13.05,90.05,709.9125,98.9625,2.26,4.75875,3.0875,0.04625,0.011625,1.85,2.61,0.71625,3,301.1370125
Crispy Date Paste Cake,Anhui cuisine,171.79999999999998,0.0,0.0,68.64,4.8864,0.11793333333333333,0.15753333333333333,0.9249999999999999,36.666666666666664,65.49333333333333,116.60000000000001,21.53333333333333,3.233333333333334,0.596,5.8613333333333335,0.11166666666666668,0.14506666666666665,0.84,6.066666666666666,2.723333333333333,1,711.06085
Stir-Fried Mushroom with Cattail Stem,Shandong cuisine,5.1000000000000005,0.0,0.0,1.78,7.590333333333334,0.09973333333333334,0.07536666666666667,37.25666666666667,0.03333333333333333,142.28,1397.3416666666665,141.18333333333334,16.2715,7.645833333333333,0.5566666666666666,4.9082,4.984233333333333,0.52,0.06999999999999999,0.028,4,262.61638666666664
Soft-Fried Fresh Scallops,Shandong cuisine,364.93333333333334,0.0,0.0,68.755,7.4214166666666666,0.1092,0.45135,4.8933333333333335,0.0,81.265,369.71566666666666,68.27566666666667,2.5570333333333335,4.2024,99.72133333333333,0.31642,0.9225500000000001,0.17600000000000002,4.116666666666666,4.076666666666667,1,439.82174166666664
Coconut Flavor Small Glutinous Rice Balls,Fujian cuisine,1.65,1.3875,0.0,1.335,0.70245,0.07,0.06,0.68625,1.025,49.375,237.1125,3.565,1.7365,0.03325,0.0,0.01625,0.02695,0.0625,0.0,0.0,5,364.89325
Boiled Pork with Garlic Sauce,Zhejiang cuisine,83.33333333333333,2.191990602666667,0.0,15.0,1.3446639822446667,1.3901694426666669,0.4185237553066667,14.191457945466667,0.523361344,15.8761296844,342.80293879396663,46.313371134866664,2.60456063199,2.8660387327719996,20.380897286666666,0.006272261282,0.036491161162666666,0.3742325356,2.3719006449599997,0.9422458645199999,2,200.82978580539046
Lotus Seed Red Date Lotus Root,Shandong cuisine,0.0,0.6166666666666667,0.0,15.666666666666666,0.24333333333333332,0.057999999999999996,0.09499999999999999,0.6993333333333333,33.333333333333336,32.266666666666666,132.83333333333334,7.633333333333333,1.0733333333333335,0.21,0.0,0.008,0.0,0.26666666666666666,0.0,0.06999999999999999,5,265.95919999999995
Vegetable and Lamb Shreds,Anhui cuisine,243.21333333333334,0.20833333333333337,0.0,76.47666666666667,2.83635,0.46269,0.6862933333333333,12.108433333333332,1.67,210.32033333333334,582.8283333333333,1296.8176666666666,288.245,9.239713333333333,62.14693333333333,2.38731,0.05622333333333333,4.8020000000000005,11.436666666666667,6.102666666666667,1,616.3346339999999
Poached Crucian Carp with Clams,Zhejiang cuisine,172.45666666666668,2.036166666666667,736.4,162.435,4.430916666666667,0.9434166666666667,0.3197833333333333,4.884833333333334,53.96666666666667,280.8933333333334,345.9646666666667,76.42633333333333,7.967233333333334,4.269566666666667,21.183666666666664,0.11905666666666666,0.25245,0.132,1.2336666666666667,1.4973333333333334,4,248.57433999999998
Mouth-Watering Chicken,Hunan cuisine,290.40000000000003,2.7933333333333334,0.0,91.41666666666667,5.454016666666667,0.18353333333333335,0.36415,16.246333333333332,3.533333333333333,108.94166666666666,431.1166666666666,70.15333333333334,5.237666666666667,3.57495,22.762666666666664,0.09603333333333335,0.20755,4.18,5.969333333333334,3.3506666666666667,2,354.698705
Stir-Fried Mushrooms with Magnolia Slices,Fujian cuisine,23.183333333333334,0.6,0.0,3.0,1.6786666666666665,0.26966666666666667,0.16443333333333335,3.3044666666666664,1.0,31.77,125.44666666666666,13.61,3.013833333333334,1.5659333333333334,2.323,0.062,0.39293333333333336,0.156,3.0666666666666664,1.3186666666666667,4,185.9184983333333
Flower and Fruit Happy Abalone,Zhejiang cuisine,56.71666666666667,0.3833333333333333,0.0,102.33333333333333,3.8501,0.16503333333333334,0.10383333333333333,1.3752666666666666,18.333333333333332,32.64333333333334,141.215,40.31333333333333,2.2905,0.6253333333333333,0.527,0.0035,0.0084,7.885000000000001,0.5596666666666666,0.5146666666666667,4,127.290205
Homestyle Braised Sea Cucumber,Sichuan cuisine,51.05,5.68227,8.001999999999999,3.34,0.06,0.038775,0.06293299999999999,0.30242,3.0108,290.5856,85.2414,155.4219,14.274189999999999,0.743465,64.42408,0.092698,0.8654930000000001,7.675,0.7718994450754676,0.6001377896847732,2,157.6187553
Unique-flavored Chicken,Sichuan cuisine,130.0,1.7398,27.08,24.0,3.44,0.2409125,0.408345,29.1973,0.38325,90.989,618.25975,72.6285,3.298725,2.1736375,0.425075,0.093345,0.29617,3.6,2.1079310056293594,1.6388780463532044,3,319.16806875
Jiangdong Perch Stewed with Ginger Shreds,Fujian cuisine,0.0,0.14333333333333334,0.0,15.200000000000001,0.043333333333333335,0.09786666666666667,0.119,1.7169999999999999,4.3999999999999995,6.796666666666667,252.89833333333334,25.993333333333336,2.0081666666666664,0.11923333333333334,0.006666666666666667,0.1802,0.011466666666666667,0.22,0.0,0.043333333333333335,4,123.39092
Juicy Fern Root Noodles,Sichuan cuisine,0.0,2.575375,54.15,188.375,0.88075,0.008635,0.011025,0.2464,28.5385,26.60325,342.5875,33.08025,4.968675,0.7664875,0.350275,0.1765425,0.65361,0.0125,0.0798619120060958,0.06209118513701265,3,78.16955075
Milk-Curdling Shrimp,Jiangsu cuisine,108.8342189764475,2.1666666666666665,0.0,19.9398074748833,3.129609982958558,0.19767037420818812,0.2028333333333333,3.601511157164923,14.833333333333334,34.57407484163763,180.54830854438833,48.9512290697488,1.141681967653518,1.4666551038340279,16.986666666666668,0.004688281352930693,0.010232345046926716,23.798611398947443,0.3066666666666667,0.2601759355204703,3,170.6991672383265
Fish in Casserole,Anhui cuisine,126.19500000000001,2.428,0.0,62.08,1.9305000000000003,0.349504,0.980456,14.40204,8.82,325.548,404.523,48.757999999999996,3.91286,2.74348,19.799599999999998,0.022716,0.01112,0.982,2.158,3.0247,2,656.470382
Soft-Braised Crucian Carp,Zhejiang cuisine,106.66666666666667,2.0377009558333334,0.0,29.65315672,3.0540735663356666,0.9207485843400001,0.24078808878333333,3.928046557303333,4.0029818950000005,170.17718109103333,272.7455533828,41.43516390516667,2.9644863252066664,3.2074835666509998,0.16080494080000005,0.07078526135966666,0.08822267690133334,0.25282579239999997,1.4668237555466668,1.5248996273933333,4,198.20722065427253
Mushroom Stewed Tofu,Zhejiang cuisine,0.0,1.581125,0.0,0.2,6.6252694424825,0.22043513688,0.1622125,1.1447067633,1.0,89.11102145725,186.969079225,92.16919126275,1.72442936275,1.1148786066025,0.769189211,0.3035879850825,0.64631052376,0.18,1.4333303814,3.29428731005,4,131.97961589700375
Braised Chicken Leg with Cucumber,Zhejiang cuisine,70.08333333333333,1.1430833333333335,0.0,19.0165,1.3307561666666667,0.08046350000000003,0.14886900000000003,8.302695,3.198,20.18648333333333,184.4519,29.554816666666667,1.0408950000000001,1.59487,11.384206666666666,0.006493833333333333,0.014437499999999999,12.908999999999999,1.4127066666666668,0.6020800000000001,3,141.59268996666665
Black Fungus and Tofu Soup,Cantonese cuisine,10.0,3.5665999999999998,810.7933333333334,3.8333333333333335,0.09999999999999999,0.07845333333333333,0.11157333333333334,2.8104666666666667,37.57366666666667,118.66633333333334,294.9923333333333,35.549,4.318033333333333,1.42941,6.081600000000001,0.20814333333333335,0.60438,3.0,0.7009816574030885,0.545000498662528,2,105.98367366666668
Longan Meat,Anhui cuisine,22.900000000000002,0.008,1224.1666666666667,211.65,0.39163333333333333,0.051333333333333335,0.08013333333333333,0.9326666666666666,1.2933333333333332,12.443333333333333,22.921666666666667,10.503333333333334,1.2218333333333333,0.36043333333333333,1.594,0.05846666666666667,0.08036666666666667,0.22,0.04666666666666667,0.24333333333333332,3,570.6750383333333
Pan-Fried Yellow Croaker,Shandong cuisine,163.5,0.029666666666666664,0.0,41.949999999999996,2.3249999999999997,0.08660333333333332,0.09274666666666666,2.701066666666667,1.9000000000000001,98.31933333333335,237.34766666666667,37.614,1.7711333333333332,1.2968233333333334,60.0898,0.15629333333333334,0.17040333333333332,0.22,2.146666666666667,1.689,2,228.7348703333333
Precious Mushroom Stewed Mandarin Fish,Shandong cuisine,126.21666666666665,0.031166666666666665,0.0,19.830000000000002,1.7908666666666668,0.04047833333333333,0.2506716666666667,8.656733333333333,1.9000000000000001,68.216,293.91266666666667,45.702333333333335,2.1218833333333333,1.5511650000000001,28.35655,0.2524516666666667,0.11837833333333332,0.28500000000000003,0.9,1.5243333333333335,4,171.49130316666665
Old Beijing Soy-Sauce Cured Meat,Shandong cuisine,122.83333333333333,1.6436666666666666,0.0,166.01833333333335,2.30255,0.8189000000000001,0.34800000000000003,5.316166666666667,0.3933333333333333,18.561666666666667,359.3633333333333,30.13,1.7885,6.1006,12.923833333333334,0.03415,0.09126666666666666,5.08,20.217666666666666,6.485333333333333,1,612.013275
Squid and Shredded Pork,Fujian cuisine,116.5,0.5045000000000001,0.0,50.06,1.5613666666666666,0.0356,0.08524999999999999,1.0312,29.650000000000002,16.819999999999997,79.36416666666666,16.91,0.6949166666666667,0.9003666666666666,25.322333333333333,0.04,0.07298333333333333,0.225,0.883,0.9638333333333334,4,115.00719833333333
Fried Fresh Scallop Skewers,Fujian cuisine,330.5,0.05333333333333334,0.0,101.02,12.811666666666667,0.09564666666666666,0.3294533333333334,3.0416000000000003,3.6333333333333333,64.464,256.4723333333333,45.63933333333333,2.9982,2.85406,62.568533333333335,0.2614066666666667,0.6354466666666666,0.22,9.883333333333333,9.423333333333334,1,470.1608796666667
Monkey Head Mushroom Chicken Soup,Cantonese cuisine,174.9,2.1723,4.845,79.28333333333333,0.135,0.09807,0.156855,9.3428,12.030666666666667,30.996166666666667,476.14416666666665,35.564,2.7365666666666666,1.8853900000000001,19.5171,0.13435666666666665,0.22248333333333334,0.25,3.244979989988689,2.522912966432734,3,315.13301183333334
Braised Two-Color Bean Puree,Jiangsu cuisine,2.1999999999999997,0.25,185.0,32.61333333333334,3.1911,0.4768333333333334,0.044833333333333336,1.7206666666666666,14.799999999999999,29.900000000000002,159.56666666666666,61.836666666666666,3.5986666666666665,1.4543333333333335,0.0,0.27233333333333337,0.3742666666666667,1.3833333333333335,0.7233333333333333,1.5383333333333333,5,218.56948333333332
Simmered Snapper,Jiangsu cuisine,88.37333333333333,0.17666666666666667,0.0,67.123,2.5687266666666666,0.17425333333333334,0.12346,2.2060999999999997,5.233333333333333,59.53,403.94666666666666,61.33566666666667,1.2173,1.3792900000000001,4.7177,0.024069999999999998,0.02003,0.228,1.21,1.0426666666666666,3,325.6375
Hangzhou Boiled Tofu Skin,Zhejiang cuisine,15.516666666666666,0.049999999999999996,0.0,9.804499999999999,17.948800000000002,0.2776,0.10127333333333333,1.4841,1.0465,109.47699999999999,287.211,98.43066666666665,12.025416666666667,3.3433266666666666,3.778866666666667,1.5954133333333333,2.9645466666666667,8.213666666666667,3.1313333333333335,8.19,2,409.5901935
Agate Sweet Potato Jujube,Zhejiang cuisine,3.3000000000000003,0.0,0.0,2.67,3.53285,0.0,0.0,0.0,0.0,5.851666666666667,11.46,1.9416666666666664,0.316,0.07088333333333334,0.445,0.020916666666666667,0.030300000000000004,0.015,3.769,1.6280000000000001,5,259.591045
Crispy Spicy Eel,Sichuan cuisine,126.67999999999999,3.0462700000000003,12.202,50.25,0.0,0.070075,1.0025330000000001,3.84452,0.2508,71.4256,280.7164,24.6019,3.2496899999999997,2.133015,34.96208,0.112048,2.421793,7.665000000000001,2.065194552054663,1.605651230411166,3,217.3522165
Braised Perch Rolls with Shrimp,Zhejiang cuisine,78.71,0.9348,5.55,16.555,4.893585,0.10003000000000001,0.08129,1.6781499999999998,1.014,10.9885,145.082,23.298,0.9881000000000001,0.71698,9.753,0.060705,0.11085,8.619,0.15925,0.3869,3,220.29346999999999
Hundred Years of Harmony,Zhejiang cuisine,52.19416666666667,0.7216666666666667,0.0,4.6000000000000005,2.3762983571666667,0.17612020190666666,0.18110833333333332,2.3916190895466665,4.016666666666667,42.397707048,131.40709204966666,37.738650238333335,1.6364873714666668,1.1324396714333334,18.32818333333333,0.24937333333333334,0.32604833333333333,11.897973476333334,4.723816666666667,1.3810463381,3,219.15874011554433
Pot-Roasted Lamb,Anhui cuisine,92.0,0.011999999999999999,0.0,26.194999999999997,5.5454,0.05664666666666667,0.23605,5.31,1.727,17.972333333333335,159.55283333333333,27.916333333333338,2.97315,3.3589333333333333,32.54203333333333,0.77185,0.15056333333333333,0.166,7.72,5.125,2,332.747272
Original Soup Mushroom Dices Chicken Wings,Shandong cuisine,69.66666666666667,0.8053333333333333,0.0,33.18666666666667,2.0000666666666667,0.0954,0.1436,17.784766666666666,3.3800000000000003,55.43333333333334,469.81333333333333,55.64166666666667,4.017666666666667,2.7380166666666668,3.0250000000000004,0.9838,1.0192833333333333,21.086666666666666,1.6333333333333335,0.568,4,177.18424333333334
Scallion-flavored Pig Ear Shreds,Sichuan cuisine,46.0,1.5844333333333334,5.11,0.0,0.0,0.0331375,0.06678166666666667,1.8640999999999999,0.12775,13.181333333333333,44.22325,9.327833333333333,1.152075,0.27216250000000003,2.112525,0.019148333333333333,0.20009,0.0,1.5837372455186476,1.2313269248096,4,134.00580625
Crispy Broad Bean Puree,Jiangsu cuisine,16.5,0.0,71.68333333333334,25.156666666666666,3.4684666666666666,0.016866666666666672,0.016866666666666672,1.3493333333333333,13.493333333333332,10.198333333333332,56.36666666666667,10.37,0.7045,0.5045000000000001,0.0,0.05988333333333334,0.17883333333333332,1.6866666666666665,0.042166666666666665,0.21083333333333332,4,188.60724833333333
Shrimp Roe Bright Jade Ginseng,Jiangsu cuisine,130.97583333333333,0.7983333333333333,0.0,206.32933333333332,8.32184,0.16461499999999998,0.20891833333333332,5.458866666666666,31.94333333333334,535.2921666666667,205.06349999999998,281.7683333333334,25.337283333333332,2.1320416666666664,111.90866666666666,0.2501216666666667,1.7647016666666666,9.777,0.24,0.14166666666666666,2,363.2519175
Deep-fried Fruit Meat,Cantonese cuisine,182.463125,1.953275,11.565,59.347125,0.0,0.2531675,0.21829125,3.691325,1.556625,19.17625,290.04425,20.986875,2.545275,2.3711925,14.09115,0.10330625,0.08502,0.0,14.25681551351883,11.084414951730224,1,830.824974875
Tremella and Pigeon Stewed with Tomato,Hunan cuisine,74.28333333333333,0.2796666666666667,0.0,87.64,2.8519166666666664,0.0666,0.1705833333333333,5.318233333333334,17.12,43.6,116.91699999999999,29.050333333333338,3.3541000000000003,0.7812166666666666,8.157,0.18264333333333335,0.11473333333333334,5.1979999999999995,0.38466666666666666,1.7619999999999998,4,291.7118483333333
Crispy White Bait,Jiangsu cuisine,366.6666666666667,2.8333333333333335,0.0,83.33333333333333,7.692333333333334,0.21145333333333335,0.2740633333333333,4.4552000000000005,6.676666666666667,269.6666666666667,518.3066666666667,69.98166666666667,1.3796333333333333,2.123483333333333,0.008,0.10486333333333332,0.23205,0.10833333333333334,1.6883333333333335,3.998333333333333,2,367.11674666666664
Wuyi Red Cloud,Anhui cuisine,128.725,0.0,0.0,54.73,0.40480000000000005,0.08965,1.78465,4.9218,0.5,12.64,159.683,9.938,2.3209,1.12035,5.8045,0.60894,0.2371,3.9645,0.0065,0.0025,2,93.051065
Poetry and Ritual Silver Book,Shandong cuisine,2.75,2.5,0.0,2.225,6.545750000000001,0.4666666666666666,0.13333333333333333,2.005,38.333333333333336,9.633333333333333,200.6,88.75833333333333,1.7491666666666665,0.9516666666666667,0.0,0.45725,0.4990833333333333,0.049999999999999996,0.5,0.6666666666666666,5,384.3844966666666
Pan-Fried Thousand-Flower Roll,Fujian cuisine,2.1999999999999997,0.7866666666666666,0.0,2.51,0.6832666666666666,0.11493333333333333,0.0894,1.782,4.153333333333333,48.946666666666665,299.6366666666667,120.27999999999999,3.0676666666666663,1.0171333333333334,0.04666666666666667,0.43953333333333333,0.46813333333333335,0.48,1.5433333333333337,4.83,4,576.1182633333334
Eight-Treasure Chestnut Paste,Anhui cuisine,0.0,2.7916666666666665,0.0,17.166666666666668,2.222566666666667,0.07666666666666667,0.0725,4.241666666666666,17.5,38.35333333333333,125.30333333333334,10.456666666666667,2.5360000000000005,0.2751,0.5499999999999999,0.20683333333333334,0.15446666666666667,0.0,1.128,1.3426666666666665,4,694.6439399999999
Willow Down Chicken,Shandong cuisine,41.53333333333333,0.0665,0.0,21.068999999999996,2.0634,0.09404,0.19202333333333332,11.4168,0.883,44.78766666666667,180.56133333333332,27.491666666666664,0.9119666666666667,0.6295333333333334,0.25333333333333335,0.05723333333333333,0.19548333333333334,1.3483333333333334,0.4666666666666666,0.21333333333333335,5,132.95099966666666
Crispy Salted Pork Knuckle,Hunan cuisine,172.69999999999996,0.02666666666666667,0.0,77.199,2.010435,0.09096,0.09682333333333333,0.5801333333333333,1.7333333333333334,29.441166666666664,82.29283333333333,12.7005,1.3487833333333328,0.5972416666666667,4.200666666666667,0.21545166666666668,0.26502333333333333,0.61,0.12733333333333333,0.6118333333333333,2,400.3686175
Hui-Style Pan-Fried Lamb,Anhui cuisine,151.79999999999998,0.005999999999999999,6041.666666666667,1070.5061666666668,0.7326233333333333,0.21690333333333334,0.546785,10.42845,6.888333333333333,52.84733333333333,318.64816666666667,82.92466666666667,8.176766666666667,6.184001666666667,53.643750000000004,1.3680116666666666,0.25045333333333336,0.12,8.318333333333333,4.206666666666666,2,459.1729741666666
